"","id","incident_year","incident_month","incident_day","operator_id","operator","aircraft","aircraft_type","aircraft_make","aircraft_model","aircraft_mass","engine_make","engine_model","engines","engine_type","engine1_position","engine2_position","engine3_position","engine4_position","airport_id","airport","state","faa_region","flight_phase","visibility","precipitation","height","speed","distance","species_id","species_name","species_quantity","flight_impact","damaged"
"6126",4754,2015,5,11,"ASH","MESA AIRLINES","CRJ900","A","188",17,4,22,4,2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6127",8519,2002,10,4,"PVT","PRIVATELY OWNED","BE-35","A","123",7,1,13,16,1,"A",7,NA,NA,NA,"KHAO","BUTLER COUNTY REGIONAL","OH","AGL","APPROACH","DAY","NONE",1200,110,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","NONE",0
"6128",2634,2009,5,22,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,1,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,"NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6129",4055,2008,12,13,"JBU","JETBLUE AIRWAYS","A-320","A","04A",3,4,23,1,2,"D",1,1,NA,NA,"KBTV","BURLINGTON INTL","VT","ANE","TAKEOFF RUN","DAY",NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","2-10",NA,0
"6130",19647,2012,6,24,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KACY","ATLANTIC CITY INTL","NJ","AEA",NA,NA,NA,NA,NA,0,"ZT001","EASTERN MEADOWLARK","1",NA,0
"6131",16314,2013,8,13,"MIL","MILITARY","C-135","A","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSLN","SALINA MUNICIPAL","KS","ACE","LANDING",NA,NA,0,NA,NA,"O2205","MOURNING DOVE",NA,NA,0
"6132",3151,1991,4,17,"USA","1US AIRWAYS","B-737-400","A","148",32,4,10,1,2,"D",1,1,NA,NA,"KABE","LEHIGH VALLEY INTL","PA","AEA","LANDING ROLL","DAY","NONE",0,120,0,"NE1","GULL","1",NA,0
"6133",22724,2013,10,19,"BUS","BUSINESS","PA-44 SEMINOLE","A","729",33,2,7,19,2,"A",4,4,NA,NA,"KDWH","DAVID WAYNE HOOKS MEMORIAL ARPT","TX","ASW","LANDING ROLL","NIGHT",NA,0,NA,0,"1G11","WHITE-TAILED DEER","1",NA,1
"6134",5388,2008,3,12,"UAL","UNITED AIRLINES","A-320","A","04A",3,4,23,1,2,"D",1,1,NA,NA,"KIAD","WASHINGTON DULLES INTL ARPT","DC","AEA","APPROACH","NIGHT",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"6135",20394,1996,3,20,"MIL","MILITARY","C-21A","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW","CLIMB","DAY",NA,200,130,NA,"UNKBM","UNKNOWN MEDIUM BIRD",NA,NA,0
"6136",27467,2002,6,13,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA",NA,NA,NA,NA,NA,0,"N5111","KILLDEER","1",NA,0
"6137",10870,2000,4,14,"EGF","AMERICAN EAGLE AIRLINES","ATR-72","A","97",2,3,31,10,2,"C",4,4,NA,NA,"KCRP","CORPUS CHRISTI INTL ARPT","TX","ASW","DESCENT","NIGHT","NONE",5000,245,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"6138",5094,2003,8,7,"BUS","BUSINESS","CL-600","A","188",6,3,22,4,2,"D",5,5,NA,NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL","TAKEOFF RUN","DAY",NA,0,NA,0,"K5114","AMERICAN KESTREL","2-10",NA,0
"6139",991,2005,7,2,"UPS","UPS AIRLINES","A-300","A","04A",1,4,34,46,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"6140",18433,1996,9,8,"PVT","PRIVATELY OWNED","C-150","A","226",5,1,13,1,1,"A",7,NA,NA,NA,"KSJC","NORMAN Y. MINETA SAN JOSE INTL ARPT","CA","AWP","APPROACH","NIGHT","NONE",15,80,NA,"UNKBL","UNKNOWN LARGE BIRD","1","NONE",0
"6141",20725,2012,10,24,"JBU","JETBLUE AIRWAYS","A-320","A","04A",3,4,23,1,2,"D",1,1,NA,NA,"KLGB","LONG BEACH-DAUGH FLD","CA","AWP","APPROACH","DAY","NONE",NA,NA,0,"YL001","EUROPEAN STARLING","1","NONE",0
"6142",12655,2008,9,18,"USA","1US AIRWAYS","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KMHT","MANCHESTER AIRPORT","NH","ANE","APPROACH","NIGHT","NONE",2000,140,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6143",24335,2006,7,27,"JUS","USA JET AIRLINES","DC-9-10","A","583",19,4,34,10,2,"D",5,5,NA,NA,"KYIP","WILLOW RUN ARPT","MI","AGL","TAKEOFF RUN","DAY","FOG",0,NA,0,"O2205","MOURNING DOVE","2-10","PRECAUTIONARY LANDING",0
"6144",10190,2012,6,23,"UAL","UNITED AIRLINES","A-319","A","04A",6,4,23,1,2,"D",1,1,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM","TAKEOFF RUN","DAY",NA,0,NA,0,"YI009","CLIFF SWALLOW","1",NA,0
"6145",13624,1998,2,27,"BUS","BUSINESS","C-150","A","226",5,1,13,1,1,"A",7,NA,NA,NA,"KAWO","ARLINGTON MUNICIPAL ARPT (WA)","WA","ANM","CLIMB","DAY","NONE",600,60,NA,"K","RAPTORS: HAWKS, EAGLES, VULTURES, KITES, OSPREY, F","1","PRECAUTIONARY LANDING",1
"6146",6171,1991,1,14,"UNK","UNKNOWN","C-172","A","226",7,1,NA,NA,1,"A",7,NA,NA,NA,"KPWM","PORTLAND INTL JETPORT (ME)","ME","ANE","TAKEOFF RUN","DAY","NONE",0,76,0,"R","OWLS","1",NA,0
"6147",7347,1999,4,27,"BUS","BUSINESS","C-650","A","226",39,3,19,1,2,"D",5,5,NA,NA,"KBOS","GENERAL EDWARD LAWRENCE LOGAN INTL ARPT","MA","ANE","CLIMB","DAY","NONE",2000,220,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","NONE",1
"6148",6142,2004,8,3,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"O2111","ROCK PIGEON","1",NA,0
"6149",28125,1995,8,22,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPWK","CHICAGO EXECUTIVE ARPT","IL","AGL",NA,NA,NA,NA,NA,0,"K3302","RED-TAILED HAWK","1",NA,0
"6150",3281,2009,12,13,"CHQ","CHAUTAUQUA AIRLINES","EMB-135","A","332",13,3,1,10,2,"D",5,5,NA,NA,"KSTL","LAMBERT-ST LOUIS INTL","MO","ACE","CLIMB","DAY",NA,25,140,0,"O2205","MOURNING DOVE","2-10","PRECAUTIONARY LANDING",0
"6151",26826,2014,1,29,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KHVN","TWEED-NEW HAVEN ARPT","CT","ANE",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
"6152",6360,2012,11,14,"SKW","SKYWEST AIRLINES","CRJ700","A","188",16,4,22,4,2,"D",5,5,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","APPROACH","NIGHT","NONE",500,124,NA,"1C22","FREE-TAILED BATS","1","NONE",0
"6153",26027,2002,5,8,"FDX","FEDEX EXPRESS","A-300","A","04A",1,4,22,7,2,"D",1,1,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM","CLIMB","DAY",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"6154",9459,2006,7,21,"PAC","POLAR AIR CARGO","B-747-400","A","148",34,5,22,7,4,"D",1,1,1,1,"VHHH","HONG KONG INTL",NA,"FGN","APPROACH","DAWN","NONE",500,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6155",21903,2003,10,27,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"6156",4871,1994,10,24,"BUS","BUSINESS","CITATION II","A","226",37,3,31,1,2,"D",5,5,NA,NA,"KMHT","MANCHESTER AIRPORT","NH","ANE","TAKEOFF RUN","DAY","NONE",0,90,0,"ZT1","BLACKBIRD","2-10","NONE",0
"6157",14494,2011,11,14,"BUS","BUSINESS","C-172","A","226",7,1,7,NA,1,"A",7,NA,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","NIGHT",NA,3000,NA,NA,"UNKB","UNKNOWN BIRD","1","PRECAUTIONARY LANDING",1
"6158",25892,1992,11,12,"MIL","MILITARY","B-52H","A","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSAW","SAWYER INTL","MI","AGL","TAKEOFF RUN","DAY",NA,0,110,0,"YL","STARLINGS","2-10",NA,1
"6159",14575,2015,9,15,"UCA","COMMUTAIR","DHC8 DASH 8","A","303",10,3,31,10,2,"C",4,4,NA,NA,"KIAD","WASHINGTON DULLES INTL ARPT","DC","AEA","APPROACH","NIGHT","NONE",2000,170,4.5,"UNKB","UNKNOWN BIRD","1","NONE",0
"6160",4926,2014,10,10,"AWE","US AIRWAYS","A-319","A","04A",6,4,23,1,2,"D",1,1,NA,NA,"KPHL","PHILADELPHIA INTL","PA","AEA","CLIMB","NIGHT","NONE",1500,186,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6161",10447,1994,8,4,"DAL","DELTA AIR LINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KMCI","KANSAS CITY INTL","MO","ACE","LANDING ROLL","DAY","NONE",0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6162",20193,2007,5,18,"MIL","MILITARY","T-38C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW","APPROACH","DAY",NA,NA,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD",NA,NA,0
"6163",18971,2003,4,4,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTEB","TETERBORO AIRPORT","NJ","AEA",NA,NA,NA,NA,NA,0,"J2109","MALLARD","1",NA,0
"6164",2400,2015,9,3,"CPZ","COMPASS AIRLINES","EMB-170","A","332",NA,4,22,4,2,"D",1,1,NA,NA,"KSLC","SALT LAKE CITY INTL","UT","ANM","LANDING ROLL","DAY","NONE",0,100,0,"YH004","HORNED LARK","1","NONE",0
"6165",16444,2014,7,4,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSJC","NORMAN Y. MINETA SAN JOSE INTL ARPT","CA","AWP",NA,NA,NA,NA,NA,0,"1F41","STRIPED SKUNK","1",NA,0
"6166",8928,1998,11,11,"GLA","GREAT LAKES AIRLINES","BE-1900","A","123",27,3,31,4,2,"C",4,4,NA,NA,"KSAW","SAWYER INTL","MI","AGL","APPROACH","NIGHT","NONE",800,140,NA,"J21","DUCK","1","NONE",0
"6167",4061,2002,8,8,"BUS","BUSINESS","CITATION X","A","226",48,3,1,10,2,"D",5,5,NA,NA,"KGRR","GERALD R. FORD INTL ARPT","MI","AGL","CLIMB","DAY","NONE",20,NA,NA,"O2205","MOURNING DOVE","2-10","PRECAUTIONARY LANDING",0
"6168",23331,2009,7,16,"MIL","MILITARY","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCOS","CITY OF COLORADO SPRINGS MUNI APRT","CO","ANM","LANDING","DAY",NA,NA,125,NA,"YH004","HORNED LARK",NA,NA,0
"6169",7449,2007,5,5,"BUS","BUSINESS","PA-28","A","729",23,1,7,19,1,"A",7,NA,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","DAWN","NONE",5000,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"6170",11535,2015,9,7,"BUS","BUSINESS","DA-2000","A","300",12,3,31,14,2,"D",5,5,NA,NA,"KJAC","JACKSON HOLE","WY","ANM","CLIMB",NA,"NONE",400,140,NA,"UNKBS","UNKNOWN SMALL BIRD","2-10","NONE",0
"6171",7749,2014,9,16,"GOV","GOVERNMENT","BE-200 KING","A","123",22,2,31,4,2,"C",4,4,NA,NA,"KSYR","SYRACUSE HANCOCK INTL","NY","AEA","LANDING ROLL","DAY",NA,0,NA,0,"K3302","RED-TAILED HAWK","1",NA,0
"6172",26240,2008,11,18,"JBU","JETBLUE AIRWAYS","A-320","A","04A",3,4,23,1,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAY","NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6173",16269,2010,3,6,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOG","KAHULUI ARPT","HI","AWP",NA,NA,NA,NA,NA,0,"N5122","PACIFIC GOLDEN-PLOVER","1",NA,0
"6174",2260,2001,3,10,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCVG","CINCINNATI/NORTHERN KENTUCKY INTL ARPT","KY","ASO",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","2-10",NA,0
"6175",18219,2000,11,8,"AAL","AMERICAN AIRLINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KDTW","DETROIT METRO WAYNE COUNTY ARPT","MI","AGL","LANDING ROLL","DAY","FOG",0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","2-10",NA,0
"6176",24946,1998,9,16,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTUL","TULSA INTL","OK","ASW",NA,NA,NA,NA,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"6177",2704,1997,6,4,"AAL","AMERICAN AIRLINES","MD-88","A","583",37,4,34,10,2,"D",5,5,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW","APPROACH","DAY","NONE",NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6178",22305,2007,9,8,"DAL","DELTA AIR LINES","MD-88","A","583",37,4,34,10,2,"D",5,5,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA","LANDING ROLL","DAY","NONE",0,130,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",1
"6179",6821,2010,10,19,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KRNO","RENO TAHOE INTL","NV","AWP",NA,NA,NA,NA,NA,0,"O2111","ROCK PIGEON","1",NA,0
"6180",7925,2013,10,11,"ASQ","EXPRESSJET AIRLINES","CRJ100/200","A","188",10,3,22,4,2,"D",5,5,NA,NA,"KGPT","GULFPORT-BILOXI INTL APRT","MS","ASO","TAKEOFF RUN","DAY","NONE",0,NA,0,"K5114","AMERICAN KESTREL","1","NONE",0
"6181",3110,2008,11,22,"SNC","AIR CARGO CARRIERS","SHORTS 330","A","804",5,3,31,4,2,"C",4,4,NA,NA,"KSDF","LOUISVILLE INTL ARPT-STANDIFORD FIELD","KY","ASO","APPROACH","NIGHT","NONE",500,110,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"6182",26854,2010,7,8,"UPS","UPS AIRLINES","B-757-200","A","148",26,4,34,40,2,"D",1,1,NA,NA,"EDDK","COLOGNE-BONN",NA,"FGN","DESCENT","NIGHT",NA,4700,200,15,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6183",17728,2013,1,25,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KRSW","SOUTHWEST FLORIDA INTL ARPT","FL","ASO",NA,NA,NA,NA,NA,0,"M7003","COMMON MOORHEN","1",NA,0
"6184",14482,2013,10,16,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,1,2,"D",1,1,NA,NA,"KCLT","CHARLOTTE/DOUGLAS INTL ARPT","NC","ASO","APPROACH","NIGHT",NA,6000,200,20,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"6185",704,2004,10,29,"FLG*","PINNACLE","CRJ100/200","A","188",10,3,22,4,2,"D",5,5,NA,NA,"KMSP","MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT","MN","AGL","TAKEOFF RUN","DAY","FOG, RAIN",0,126,0,"NE104","RING-BILLED GULL","1","ABORTED TAKEOFF",0
"6186",20100,2013,10,18,"UPS","UPS AIRLINES","B-757-200","A","148",26,4,34,40,2,"D",1,1,NA,NA,"KORF","NORFOLK INTL","VA","AEA","APPROACH","DAWN","NONE",2000,150,5,"ZS009","YELLOW-RUMPED WARBLER","1","NONE",0
"6187",13887,1995,10,1,"BUS","BUSINESS","HELICOPTER","B","HEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"CLIMB","NIGHT",NA,NA,NA,NA,"J21","DUCK","2-10","PRECAUTIONARY LANDING",1
"6188",26191,1999,5,2,"BUS","BUSINESS","AEROS 350","B","31",15,2,43,1,1,"F",NA,NA,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","NIGHT","NONE",2500,115,NA,"J2202","SNOW GOOSE","1","PRECAUTIONARY LANDING",1
"6189",20148,1996,11,7,"BUS","BUSINESS","HAWKER-SDLY HS125","A","443",30,3,NA,NA,2,"B",5,5,NA,NA,"KMKE","GENERAL MITCHELL INTL","WI","AGL","TAKEOFF RUN","DAY","NONE",0,NA,0,"NE1","GULL","1","NONE",0
"6190",5024,2003,10,15,"UAL","UNITED AIRLINES","B-777-200","A","148",40,4,34,46,2,"D",1,1,NA,NA,"KIAD","WASHINGTON DULLES INTL ARPT","DC","AEA","APPROACH",NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"6191",6739,2009,9,10,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMKC","CHARLES B WHEELER DOWNTOWN ARPT","MO","ACE",NA,NA,NA,NA,NA,0,"ZX3","SPARROW","1",NA,0
"6192",2002,2013,8,15,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSFZ","NORTH CENTRAL STATE ARPT","RI","ANE",NA,NA,NA,NA,NA,0,"YI005","BARN SWALLOW","1",NA,0
"6193",29168,2006,9,14,"MIL","MILITARY","F-16C","A","561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSGH","SPRINGFIELD-BECKLEY MUNICIPAL ARPT","OH","AGL","APPROACH","DAY",NA,0,165,NA,"YH004","HORNED LARK",NA,NA,0
"6194",3052,2009,5,11,"FLG*","PINNACLE","CRJ100/200","A","188",10,3,22,4,2,"D",5,5,NA,NA,"KTLH","TALLAHASSEE REGIONAL","FL","ASO","TAKEOFF RUN","DAY","NONE",0,NA,0,"I1301","CATTLE EGRET","2-10","ABORTED TAKEOFF",0
"6195",4467,2000,4,28,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"6196",20527,2007,7,9,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KBHM","BIRMINGHAM-SHUTTLESWORTH INTL","AL","ASO","TAKEOFF RUN","DAY","NONE",0,95,0,"O2205","MOURNING DOVE","1","OTHER",1
"6197",5438,2004,5,17,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,40,2,"D",1,1,NA,NA,"MGGT","LA AURORA",NA,"FGN","LANDING ROLL",NA,NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"6198",2783,1992,10,22,"USA","1US AIRWAYS","DC-9-30","A","583",21,4,34,10,2,"D",5,5,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA","CLIMB","NIGHT","NONE",8200,250,25,"UNKBL","UNKNOWN LARGE BIRD","1","PRECAUTIONARY LANDING",1
"6199",16929,2015,8,4,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPDX","PORTLAND INTL (OR)","OR","ANM",NA,NA,NA,NA,NA,0,"T1007","VAUX'S SWIFT","1",NA,0
"6200",15232,2011,6,26,"ASA","ALASKA AIRLINES","B-737-800","A","148",43,4,10,1,2,"D",1,1,NA,NA,"PANC","TED STEVENS ANCHORAGE INTL","AK","AAL","LANDING ROLL","DAY","NONE",0,140,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6201",28869,2012,5,22,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,1,2,"D",1,1,NA,NA,"KHOU","WILLIAM P HOBBY ARPT","TX","ASW","CLIMB","DAY","NONE",NA,NA,NA,"1C2","MICROBAT","1","NONE",0
"6202",26365,2012,10,23,"DAL","DELTA AIR LINES","A-320","A","04A",3,4,10,1,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"Z6014","HERMIT THRUSH","1","NONE",0
"6203",6615,2002,6,1,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KMCI","KANSAS CITY INTL","MO","ACE","TAKEOFF RUN","DAY","NONE",0,NA,0,"ZT001","EASTERN MEADOWLARK","1","NONE",0
"6204",4392,2014,9,29,"AWE","US AIRWAYS","A-321","A","04A",7,4,NA,NA,2,"D",1,1,NA,NA,"KSAN","SAN DIEGO INTL","CA","AWP","APPROACH","DAY",NA,NA,NA,NA,"UNKB","UNKNOWN BIRD","1",NA,0
"6205",9787,2000,9,28,"DAL","DELTA AIR LINES","B-727","A","148",94,4,34,10,3,"D",5,6,5,NA,"KCOS","CITY OF COLORADO SPRINGS MUNI APRT","CO","ANM","TAKEOFF RUN","DAY","NONE",0,130,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6206",12377,2000,8,25,"UAL","UNITED AIRLINES","A-320","A","04A",3,4,23,1,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"6207",11138,2010,7,14,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPAE","SNOHOMISH CO (PAINE FIELD)","WA","ANM",NA,NA,NA,NA,NA,0,"YI011","VIOLET-GREEN SWALLOW","1",NA,0
"6208",26750,2009,7,10,"UAL","UNITED AIRLINES","A-319","A","04A",6,4,23,1,2,"D",1,1,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","TAKEOFF RUN","DAY","NONE",0,NA,0,"YI005","BARN SWALLOW","2-10","NONE",0
"6209",25159,2013,6,14,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,1,2,"D",1,1,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","APPROACH","DAY","NONE",50,145,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6210",16096,2003,11,8,"UAL","UNITED AIRLINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KTUS","TUCSON INTL","AZ","AWP","TAKEOFF RUN","DAWN","NONE",0,NA,0,"O22","DOVE","1","NONE",0
"6211",20738,2006,7,16,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KBDL","BRADLEY INTL","CT","ANE",NA,NA,NA,NA,NA,0,"YH004","HORNED LARK","1",NA,0
"6212",14145,2005,8,2,"FDX","FEDEX EXPRESS","DC-10-10","A","583",24,4,22,7,3,"D",1,6,1,NA,"KMEM","MEMPHIS INTL","TN","ASO","CLIMB","DAY",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"6213",5489,2015,9,3,"FDX","FEDEX EXPRESS","A-300","A","04A",1,4,22,7,2,"D",1,1,NA,NA,"KMEM","MEMPHIS INTL","TN","ASO","APPROACH","NIGHT","NONE",3000,170,7,"UNKB","UNKNOWN BIRD","1","NONE",0
"6214",15303,2005,8,18,"IDE","INDEPENDENCE AIR","CRJ100/200","A","188",10,3,22,4,2,"D",5,5,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA","LANDING ROLL","DAY","NONE",0,90,0,"N5111","KILLDEER","1","NONE",0
"6215",12808,2013,1,31,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSAN","SAN DIEGO INTL","CA","AWP",NA,NA,NA,NA,NA,0,"NE120","WESTERN GULL","1",NA,0
"6216",20419,2005,4,5,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KICT","WICHITA DWIGHT D EISENHOWER NATL ARPT","KS","ACE",NA,NA,NA,NA,NA,0,"ZT000","MEADOWLARK","1",NA,0
"6217",21312,2004,5,23,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSRQ","SARASOTA-BRADENTON INTL ARPT","FL","ASO",NA,NA,NA,NA,NA,0,"ZT001","EASTERN MEADOWLARK","1",NA,0
"6218",18820,2014,5,7,"ENY","ENVOY AIR","EMB-135","A","332",13,3,1,10,2,"D",5,5,NA,NA,"KLCH","LAKE CHARLES REGIONAL","LA","ASW","APPROACH","NIGHT","NONE",3000,200,20,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"6219",17242,1997,10,16,"JAL","JAPAN AIRLINES","B-747-400","A","148",34,5,22,7,4,"D",1,1,1,1,"KMWH","GRANT COUNTY ARPT","WA","ANM","APPROACH","DAY","NONE",NA,170,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"6220",406,1997,4,2,"HAL","HAWAIIAN AIR","DC-9-50","A","583",23,4,34,10,2,"D",5,5,NA,NA,"PHLI","LIHUE ARPT","HI","AWP","CLIMB","DAY","NONE",100,120,NA,"UNKBS","UNKNOWN SMALL BIRD","2-10","NONE",0
