"ID","primary_color","secondary_color","height","wingspan","weight","hobby","dsb"
7805,"black","grey",33.1073466507885,36.7411581474808,15.6951105149409,"karaoke",3
7806,"grey","blue",26.5641250219037,22.7490054651404,14.4415579192736,"cooking",3
7807,"grey","grey",24.9419073713465,42.5990585754815,16.8502298508682,"cooking",2
7808,"black","blue",22.486699400676,50.7196384878671,19.4110795934738,"debate",3
7809,"black","blue",29.6632206803383,20.0688285196437,9.73108691453785,"cooking",0
7810,"grey","grey",26.8438910007937,49.4207609423045,17.8268321810629,"art",1
7811,"black","blue",27.1449534208155,30.2079325606414,11.4556955475703,"yoga",2
7812,"black","grey",26.1709259398439,24.996955864194,15.7025365220009,"karaoke",2
7813,"grey","blue",28.168346379417,27.6611777770618,14.4194390718573,"cooking",2
7814,"grey","blue",30.9947483176977,31.4157552087621,12.4236704560272,"yoga",1
7815,"black","blue",28.75424633604,34.523044331107,13.4838822136322,"karaoke",2
7816,"grey","blue",27.4979670963176,37.2079455837518,16.7584986593233,"art",5
7817,"black","blue",22.9397901077021,47.1119377841931,16.6939603994767,"debate",2
7818,"black","blue",31.6245070962773,38.4133956092676,15.9671850945337,"karaoke",0
7819,"black","blue",27.174526207781,37.2013743546576,11.6066363738677,"art",2
7820,"grey","blue",26.1776951480525,30.8099047851656,12.2606263000248,"yoga",1
7821,"black","blue",25.390833180658,39.9162188398369,13.389780233855,"comedy",6
7822,"black","blue",31.5451085727341,41.2813934272853,20.848690973694,"art",2
7823,"grey","blue",32.6568047649422,24.0594242937082,11.8395598626569,"comedy",4
7824,"grey","blue",27.5886316017212,37.7678639442629,10.2846218770448,"art",0
7825,"black","blue",21.6025001471651,44.0560699992563,16.3681843244916,"art",5
7826,"grey","blue",24.7964329611557,32.7240420412725,11.4588710890492,"cooking",4
7827,"grey","blue",30.4917887114998,30.2938130835326,17.739711908669,"karaoke",2
7828,"grey","grey",32.5533220697409,32.0423856164962,17.8346155326596,"comedy",1
7829,"black","blue",27.7845245959276,40.8610652219481,15.7093398382452,"yoga",7
7830,"brown","blue",24.8987970023124,29.1723362182942,17.0831733746509,"art",2
7831,"black","blue",26.4565760967796,33.0066743306923,15.3512845424462,"karaoke",1
7832,"black","blue",27.2495313994254,31.1860911337038,13.646484502862,"yoga",10
7833,"black","blue",25.8258935649514,35.213328894877,18.2809465206144,"art",3
7834,"grey","blue",29.3302713079203,40.3545412575361,4.45180311105904,"comedy",7
7835,"black","blue",31.031344938035,23.7555782587034,12.3749133336897,"art",2
7836,"black","grey",27.1011344359053,24.8221288693154,10.9643172658626,"yoga",1
7837,"brown","blue",26.0441500987072,31.1610775303859,17.3738639240441,"yoga",2
7838,"black","blue",27.9740784434354,35.522162309668,15.0838260512975,"cooking",1
7839,"black","blue",30.9417900733927,39.8916783310209,18.2465125820192,"cooking",1
7840,"black","blue",30.2888219791753,35.219898418999,18.7869640187595,"yoga",3
7841,"black","blue",29.6242388341521,22.1543703769136,11.9517835175191,"cooking",3
7842,"grey","blue",32.497888916668,34.5029631438309,15.399581821759,"karaoke",3
7843,"brown","blue",28.8412206376037,27.8190363433068,16.661244941241,"cooking",2
7844,"brown","grey",26.09696738546,24.8689350484777,13.6848316574436,"karaoke",4
7845,"black","blue",28.8588665756444,32.0389569649342,21.4230577678564,"karaoke",1
7846,"grey","grey",24.9745738883277,43.4315701042789,16.3209679821847,"trivia",2
7847,"grey","blue",25.8209468473913,41.8458868725174,19.3787268429239,"yoga",0
7848,"grey","blue",29.0894646301053,36.8885566524625,14.4570344171773,"karaoke",1
7849,"black","grey",23.7772762560522,26.288674150468,10.099394812747,"cooking",3
7850,"black","grey",24.3274303796338,41.1728127034323,15.5340093699432,"comedy",4
7851,"brown","blue",28.4027630748314,36.9961351372912,15.0557221551333,"cooking",3
7852,"black","grey",33.1101108769674,40.3264704708174,17.8279917491634,"comedy",1
7853,"black","blue",28.9802418938574,31.480507765174,19.3652229127311,"art",8
7854,"black","grey",28.9440870508815,36.032534929001,14.2157035762971,"art",5
7855,"grey","blue",29.0272397945137,19.3326103923289,13.3201094739395,"cooking",0
7856,"black","grey",29.2936761686282,40.9589417394371,12.3030318027905,"cooking",1
7857,"black","blue",25.4243671016747,43.9242777416388,13.7442516865598,"debate",4
7858,"black","blue",26.6425532928858,37.5498481850756,14.0601485435612,"karaoke",5
7859,"grey","grey",23.1668601608589,34.8019790084015,15.7915471760778,"comedy",4
7860,"grey","grey",25.3176004464648,35.6298626368066,14.641982348072,"debate",0
7861,"black","blue",25.4375224969757,50.4573812870345,17.0467508194372,"art",1
7862,"black","blue",26.274644609102,27.4387603207242,11.6958098327404,"debate",0
7863,"black","blue",28.3361985411709,36.2114463305966,15.5797494314401,"trivia",1
7864,"grey","grey",27.247377982962,44.8892722512839,13.1905862577033,"art",4
7865,"brown","blue",28.8668401529068,36.3779461464007,13.9183385571237,"cooking",1
7866,"grey","blue",26.5951221782298,48.2107562376679,15.731750183638,"art",2
7867,"grey","grey",33.0622164368093,34.4586376602769,19.497706254955,"art",2
7868,"black","blue",29.2278092177821,39.3589788829186,23.9941309166599,"cooking",5
7869,"black","blue",29.9653945586672,31.5043520019847,12.9405765122327,"cooking",3
7870,"grey","blue",26.4978110629827,53.2125702054349,16.6042945996097,"debate",0
7871,"black","blue",32.1907408323133,41.6844165506022,15.0508031782687,"cooking",3
7872,"grey","blue",24.3116605297272,37.6421530041456,14.2420408329434,"art",3
7873,"black","grey",25.5430607456061,33.3741007123803,11.3929859860438,"art",0
7874,"grey","grey",21.4070978676551,33.8750948251715,12.4938271674507,"art",2
7875,"black","blue",26.2533891965717,27.7589728149779,11.7592810196324,"karaoke",1
7876,"grey","blue",30.5051175375698,23.6667995181854,15.9937006767778,"comedy",6
7877,"grey","blue",31.089008160236,24.7324476356564,16.4075761308929,"karaoke",5
7878,"brown","blue",28.7820335098382,38.130882613167,12.2504258185886,"cooking",1
7879,"black","blue",23.8515337122697,46.5428162386596,20.3717295862872,"cooking",9
7880,"grey","blue",29.0612964790014,33.0610118262023,18.8509427870704,"art",1
7881,"black","grey",31.4509490034377,38.3614529352483,7.88680451270925,"art",2
7882,"black","blue",28.8027799761696,20.8202806414615,11.4138642575328,"trivia",5
7883,"black","blue",28.645050434363,33.0210706100971,12.4350609735158,"karaoke",1
7884,"grey","blue",28.812853844907,41.5226246325152,11.9399490313926,"comedy",2
7885,"grey","blue",26.3339554463822,36.4355195223679,14.3492861733241,"yoga",6
7886,"grey","blue",22.2350861437335,39.1539784544264,15.4757657100663,"debate",1
7887,"brown","blue",24.1233003708175,39.7322440542738,14.5194455335776,"trivia",5
7888,"grey","grey",27.4361074108496,48.7585839718751,24.2687945452561,"cooking",3
7889,"grey","blue",27.9431931325903,32.2868646897501,19.6009793482162,"cooking",2
7890,"grey","blue",23.4055623801196,20.0579848708261,10.1483205283398,"cooking",2
7891,"black","blue",26.8517260840339,33.8351276637107,14.9517763020492,"cooking",5
7892,"grey","blue",30.5786810471769,34.8291711463928,16.7229393151665,"cooking",0
7893,"grey","blue",27.453549587185,43.8412198636431,17.8486830927478,"karaoke",2
7894,"black","blue",25.6981726413675,25.677236576293,10.333748619098,"trivia",4
7895,"grey","blue",28.7708908087856,36.2285977150942,14.9955037508952,"art",2
7896,"grey","blue",24.4488297771074,49.2811764750348,14.451010864702,"yoga",1
7897,"grey","blue",22.4456002751449,38.2205766343654,12.234148455704,"trivia",4
7898,"grey","blue",28.155675604125,37.5393353780467,20.2006437262357,"trivia",4
7899,"black","blue",30.6292156530746,32.6000258187977,15.4872950135359,"art",0
7900,"brown","blue",28.3368051440361,8.59557973908473,6.24102054211082,"karaoke",2
7901,"black","blue",29.3239448444915,28.797550596546,21.0758407792641,"cooking",0
7902,"black","blue",31.625092754938,28.4055270116787,18.6325806394593,"debate",8
7903,"brown","blue",25.299063400516,25.5779838770703,9.85445746318469,"cooking",1
7904,"grey","blue",29.870818783946,20.0308815369472,12.5906649145611,"trivia",2
7905,"black","grey",28.3456867990406,44.2018509403541,12.8372634265413,"comedy",4
7906,"grey","blue",21.1711588980644,25.8113199504451,13.2026275056162,"trivia",2
7907,"black","grey",25.6502573899486,34.1013152527428,14.8059891942561,"cooking",3
7908,"grey","blue",30.3917484120009,27.9893172965683,11.9581538772929,"art",1
7909,"black","blue",27.1857544562073,34.2667232556641,19.1044806151483,"trivia",2
7910,"black","blue",28.7275732107342,32.5561919195216,19.1872434457693,"yoga",2
7911,"grey","blue",28.1127973221785,23.2312238336178,12.9071514933928,"debate",2
7912,"grey","blue",20.6719350351629,31.7323512375631,8.736687067224,"trivia",3
7913,"black","blue",30.1172668237291,37.2130592049003,9.08193296520505,"art",0
7914,"grey","blue",27.1891554074781,15.6384988996132,8.18886402565455,"cooking",1
7915,"grey","blue",31.3159471288043,42.7245518003488,15.4388202993937,"cooking",3
7916,"black","blue",29.985112460933,18.0048260743626,11.2277472085394,"art",2
7917,"black","blue",31.7623194643712,34.6678488954539,16.7219067891239,"art",1
7918,"brown","blue",27.4046845428736,38.3919359710713,17.4407839846969,"art",6
7919,"black","blue",29.4158662893901,21.5237561269669,15.1012668442443,"cooking",2
7920,"brown","grey",25.248204412357,34.1787366382698,11.6764942956511,"cooking",4
7921,"grey","grey",26.6818483388019,41.5523256843117,19.6835819744933,"cooking",2
7922,"grey","blue",26.5957097212361,41.7452644594469,21.4080001361178,"trivia",3
7923,"black","blue",29.5386649935344,26.4058600800386,13.594461917688,"yoga",1
7924,"black","blue",30.6649593520753,38.0456977652222,13.9531325086253,"trivia",8
7925,"brown","blue",24.5516501573343,22.722052828924,14.1310218298673,"art",3
7926,"black","blue",31.230313886419,30.090349530942,23.3488065671231,"cooking",1
7927,"black","blue",30.6444147101256,34.351560551339,15.4989665583663,"debate",4
7928,"black","blue",28.0553661471412,34.2203479880766,13.650210980746,"cooking",3
7929,"black","blue",26.1884730484828,32.6583095338099,11.0063240169882,"art",2
7930,"black","blue",25.3163739923848,42.9069622498226,21.0833149561176,"art",0
7931,"grey","blue",29.4024499071126,38.6247718830826,19.1547569010053,"trivia",7
7932,"grey","blue",31.2983589775879,31.9074563997836,17.0933608316745,"karaoke",0
7933,"black","blue",34.1719841920338,36.1115628330609,16.8267010787942,"karaoke",0
7934,"black","blue",28.356910036728,49.1114437509449,21.9020689413786,"comedy",5
7935,"black","blue",30.2865110748615,40.1209900455746,18.8785093397495,"art",3
7936,"black","blue",31.5891313601772,25.1274039898282,16.095692917093,"cooking",2
7937,"brown","grey",29.4649582196884,16.1274870943294,16.3036470114508,"yoga",1
7938,"black","blue",33.2790196033338,26.5079851274703,14.7492674295239,"cooking",2
7939,"black","blue",30.4853471985404,35.4713330475979,14.2965774749467,"yoga",7
7940,"grey","blue",28.681013043312,26.8421334158493,14.8985225798676,"comedy",1
7941,"grey","blue",28.428173133201,42.8642582038064,21.935595498882,"karaoke",2
7942,"black","blue",30.7891203138238,31.6149375160411,18.2519452149859,"art",4
7943,"grey","grey",24.2757606045468,31.0831061704306,14.0144120171346,"yoga",3
7944,"black","blue",30.3910139912535,45.6191165856694,20.3476044018491,"cooking",3
7945,"grey","blue",26.7023817055711,35.6513187852715,16.0320295544142,"comedy",0
7946,"black","blue",21.0865470469413,26.2181144531535,10.5684400437266,"cooking",6
7947,"brown","blue",31.651180895291,36.5197124969603,18.1306893321307,"cooking",6
7948,"black","blue",27.7149075458215,52.9273527987654,23.7141131259824,"yoga",0
7949,"black","blue",29.5214070700715,32.5331961980176,11.9735756213321,"yoga",4
7950,"grey","grey",27.3101434791033,53.3345279502216,19.2398218595011,"cooking",5
7951,"brown","blue",31.8778184441362,18.4964964187226,12.416717870873,"art",1
7952,"black","blue",26.2288101506438,43.3617203442835,14.6420746768751,"debate",4
7953,"black","blue",29.6571066930675,38.3501921163865,13.9326751341398,"comedy",1
7954,"black","grey",32.7821727559366,35.8182343807001,15.5839234444899,"karaoke",0
7955,"black","blue",28.3889018917623,30.2178696121958,17.6857844772854,"cooking",2
7956,"grey","blue",28.142440077535,45.8312825701891,17.8743151448626,"yoga",1
7957,"black","blue",30.3790635341926,30.8448616791145,19.0725565077572,"art",0
7958,"black","blue",27.4119447481216,23.623627304194,10.2563078239188,"yoga",2
7959,"grey","blue",29.1489073566764,38.6822468056207,16.6608425624628,"art",3
7960,"grey","blue",28.7476483761278,45.9957976877264,19.5316479130975,"debate",2
7961,"grey","blue",27.7247006081095,37.3545200298591,16.2280353934728,"art",2
7962,"black","blue",32.7890816167563,25.007994117735,10.4983579381151,"karaoke",0
7963,"black","blue",28.9644825934442,36.9944371155924,14.7915596527774,"comedy",4
7964,"black","blue",29.3994909427113,50.0702145485141,18.7745101630784,"yoga",3
7965,"grey","grey",19.6406307564661,31.3138519115861,17.9713016844049,"cooking",2
7966,"black","blue",30.4595905659461,43.9237583951711,22.2645584917947,"yoga",6
7967,"black","blue",29.1824201295005,28.4814602474034,14.2764132695088,"cooking",3
7968,"grey","blue",31.5328501241914,21.5785704695654,16.1278168312743,"art",4
7969,"black","blue",32.6030416855876,44.5731515682748,17.8686892576202,"karaoke",0
7970,"black","blue",30.1456043382201,40.4274572496061,11.1740795985905,"yoga",8
7971,"black","blue",31.7907486661082,37.7801603060605,13.8503551447887,"art",4
7972,"black","blue",31.1426441904982,38.2557976932142,17.6392378748666,"karaoke",3
7973,"grey","grey",29.2132486721399,33.6653343844042,16.3622274782098,"cooking",0
7974,"black","blue",26.5795977290827,27.0715447652453,18.7675140572389,"debate",4
7975,"grey","blue",19.0921608131151,34.321410991943,14.1670047879145,"cooking",5
7976,"grey","blue",23.5020706963985,47.8532765866224,16.9164738584506,"cooking",1
7977,"black","blue",28.6809201963482,34.8672529648615,16.0967443305499,"trivia",3
7978,"grey","blue",27.1290967032386,25.2589832767937,7.72105294796515,"cooking",3
7979,"brown","grey",26.6123952661564,38.8753182418577,18.8683112727218,"comedy",5
7980,"black","grey",28.7340835188441,25.8649857122028,12.3051957503294,"art",3
7981,"black","blue",30.3272667084899,43.5647281170797,20.1114393134627,"trivia",2
7982,"black","grey",24.0718918704136,35.484833902857,12.6359541287363,"comedy",0
7983,"grey","blue",26.0601930041435,31.5168195189387,12.317893288842,"cooking",3
7984,"black","blue",26.4516423344398,42.2772311281749,14.3186366005753,"cooking",2
7985,"grey","blue",30.6291957158348,36.0313459579763,18.7811363960881,"karaoke",2
7986,"grey","blue",31.0604144804379,35.3945623897794,21.880915101052,"trivia",4
7987,"grey","blue",22.8727991824163,30.9869299162666,17.5334517211856,"art",3
7988,"grey","blue",27.2311616225798,29.8225612677659,9.50850528488027,"karaoke",1
7989,"black","blue",27.4632125849313,41.5266323467992,21.9417062787675,"karaoke",1
7990,"black","blue",28.909000550057,35.6407357733574,19.173719961003,"cooking",0
7991,"black","grey",30.8028056007618,39.1894981866195,17.7344049372471,"trivia",0
7992,"black","blue",22.6277037346896,37.2469560484762,13.8997849402456,"art",7
7993,"brown","blue",28.4037913602375,38.822526448753,15.8015554160275,"karaoke",0
7994,"black","grey",21.6652039921703,40.7965945843674,13.7109464024591,"yoga",9
7995,"black","blue",30.9686745837898,34.4764415208824,16.0342503261094,"debate",2
7996,"black","blue",26.0536366970055,45.242458086744,22.0488520075426,"yoga",3
7997,"grey","blue",27.2458252190142,40.9769482946198,14.2585361363098,"cooking",0
7998,"black","blue",27.003673554038,38.4871426763225,19.7650674853145,"karaoke",0
7999,"grey","blue",25.3420731641678,36.7581072339447,15.4477129299109,"karaoke",5
8000,"grey","grey",30.894283137297,26.0694272666443,12.9895568073423,"cooking",3
8001,"black","blue",31.0156231760031,35.4112641054273,10.8380652271101,"karaoke",3
8002,"grey","blue",29.2438110655165,39.3823689032375,22.2473954048675,"cooking",2
8003,"black","blue",29.4885515701189,44.2348385823925,14.0949160614984,"art",5
8004,"brown","grey",27.1370802968241,30.936268723313,17.6131750410744,"cooking",6
8005,"grey","grey",20.9625047074558,39.4281526196101,13.2679752207004,"yoga",1
