response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
2020/01/03 13:07:05,Recover Vehicle ,No,RECVEH  ,,Bodily Force,Body Weight Pin,Black,Male,24,Commission of a Crime                                                          ,3,Ventura Village
2020/01/03 13:07:05,Recover Vehicle ,No,RECVEH  ,,Bodily Force,Takedown,Black,Male,24,Commission of a Crime                                                          ,3,Ventura Village
2020/01/03 14:44:47,Disturbance ,Yes,WEAP    ,,Bodily Force,Body Weight Pin,Black,Male,17,Tensed                                                                         ,4,Cleveland
2020/01/03 14:44:47,Disturbance ,Yes,WEAP    ,,Bodily Force,Takedown,Black,Male,17,Other                                                                          ,4,Cleveland
2020/01/03 14:44:47,Disturbance ,Yes,WEAP    ,,Bodily Force,Joint Lock,Black,Male,17,Tensed                                                                         ,4,Cleveland
2020/01/03 14:44:47,Disturbance ,Yes,WEAP    ,,Bodily Force,Takedown,Black,Male,17,Tensed                                                                         ,4,Cleveland
2020/01/03 14:44:47,Disturbance ,Yes,WEAP    ,,Taser,Touch,Black,Male,17,Tensed                                                                         ,4,Cleveland
2020/01/03 14:44:47,Disturbance ,Yes,WEAP    ,,Bodily Force,Takedown,Black,Male,17,Other                                                                          ,4,Cleveland
2020/01/05 01:45:38,Assault in Progress ,Yes,WT      ,,Bodily Force,Body Weight Pin,Black,Male,37,Other                                                                          ,5,Lowry Hill East
2020/01/05 01:45:38,Assault in Progress ,Yes,WT      ,,Bodily Force,Push Away,Black,Male,37,Other                                                                          ,5,Lowry Hill East
2020/01/05 01:45:38,Assault in Progress ,Yes,WT      ,,Bodily Force,Takedown,Black,Male,37,Other                                                                          ,5,Lowry Hill East
2020/01/05 13:24:30,Person with a Gun ,Yes,ASLT2   ,,Bodily Force,Body Weight Pin,Black,Male,35,Commission of a Crime                                                          ,1,Elliot Park
2020/01/05 13:24:30,Person with a Gun ,Yes,ASLT2   ,,Bodily Force,Takedown,Black,Male,35,Fled on Foot                                                                   ,1,Elliot Park
2020/01/05 13:24:30,Person with a Gun ,Yes,ASLT2   ,,Bodily Force,Punch,Black,Male,35,Commission of a Crime                                                          ,1,Elliot Park
2020/01/06 07:33:06,Check the Welfare ,No,CIC     ,,Bodily Force,Body Weight Pin,Black,Female,27,Verbal Non-Compliance                                                          ,3,Corcoran
2020/01/06 07:33:06,Check the Welfare ,No,CIC     ,,Bodily Force,Punch,Black,Female,27,Verbal Non-Compliance                                                          ,3,Corcoran
2020/01/06 07:33:06,Check the Welfare ,No,CIC     ,,Bodily Force,Takedown,Black,Female,27,Verbal Non-Compliance                                                          ,3,Corcoran
2020/01/06 07:33:06,Check the Welfare ,No,CIC     ,,Bodily Force,Kicks,Black,Female,27,Assaulted Officer                                                              ,3,Corcoran
2020/01/06 22:23:23,Paramedic Needs Help ,No,CIC     ,,Bodily Force,Body Weight Pin,White,Male,34,Tensed                                                                         ,5,ECCO
2020/01/07 05:04:28,Unwanted Person ,Yes,OBSTRU  ,,Taser,Firing Darts,Black,Male,33,Commission of a Crime                                                          ,3,East Phillips
2020/01/07 05:04:28,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,33,Other                                                                          ,3,East Phillips
2020/01/07 05:04:28,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,33,Other                                                                          ,3,East Phillips
2020/01/07 05:04:28,Unwanted Person ,Yes,OBSTRU  ,,Taser,Firing Darts,Black,Male,33,Other                                                                          ,3,East Phillips
2020/01/07 05:04:28,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,33,Commission of a Crime                                                          ,3,East Phillips
2020/01/07 05:04:28,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Joint Lock,Black,Male,33,Other                                                                          ,3,East Phillips
2020/01/07 13:35:56,Fight ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,47,Tensed                                                                         ,1,Downtown West
2020/01/07 13:35:56,Fight ,No,DISCON  ,,Bodily Force,Takedown,Black,Male,47,Tensed                                                                         ,1,Downtown West
2020/01/07 16:15:53,Person with a Gun ,Yes,ASLT2   ,,Bodily Force,Takedown,Black,Male,54,Commission of a Crime                                                          ,1,Loring Park
2020/01/09 11:29:26,Attempted Suicide ,No,CIC     ,,Bodily Force,Takedown,White,Male,61,Other                                                                          ,5,Steven's Square - Loring Heights
2020/01/09 11:29:26,Attempted Suicide ,No,CIC     ,,Bodily Force,Body Weight Pin,White,Male,61,Other                                                                          ,5,Steven's Square - Loring Heights
2020/01/09 11:29:26,Attempted Suicide ,No,CIC     ,,Bodily Force,Neck Restraint: subject did not lose conciousness,White,Male,61,Other                                                                          ,5,Steven's Square - Loring Heights
2020/01/09 16:00:14,Domestic ,Yes,CIC     ,,Taser,Red Dot,White,Male,28,Verbal Non-Compliance                                                          ,2,Northeast Park
2020/01/09 23:31:49,Disturbance ,No,ASLT4   ,,Bodily Force,Push Away,Black,Male,18,Assaulted Officer                                                              ,1,Downtown West
2020/01/09 23:31:49,Disturbance ,No,ASLT4   ,,Bodily Force,Body Weight Pin,Black,Male,18,Assaulted Officer                                                              ,1,Downtown West
2020/01/09 23:31:49,Disturbance ,No,ASLT4   ,,Taser,Firing Darts,Black,Male,18,Assaulted Officer                                                              ,1,Downtown West
2020/01/10 01:46:17,Fight ,Yes,FORCE   ,,Chemical Irritant,Personal Mace,White,Male,22,Verbal Non-Compliance                                                          ,5,Lowry Hill East
2020/01/10 09:34:12,Emotionally Disturb Person ,Yes,CIC     ,,Taser,Firing Darts,White,Male,34,Other                                                                          ,3,East Phillips
2020/01/10 11:26:14,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Takedown,Black,Male,25,Verbal Non-Compliance                                                          ,1,Downtown West
2020/01/10 11:26:14,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,25,Verbal Non-Compliance                                                          ,1,Downtown West
2020/01/10 22:51:10,Suspicious Vehicle ,No,R&C     ,,Bodily Force,Takedown,White,Male,19,Verbal Non-Compliance                                                          ,3,Bancroft
2020/01/10 22:51:10,Suspicious Vehicle ,No,R&C     ,,Bodily Force,Body Weight Pin,White,Male,19,Verbal Non-Compliance                                                          ,3,Bancroft
2020/01/10 23:16:35,Traffic Law Enforcement ,No,ASLT4   ,,Bodily Force,Body Weight Pin,Black,Male,20,Assaulted Officer                                                              ,4,Hawthorne
2020/01/10 23:16:35,Traffic Law Enforcement ,No,ASLT4   ,,Bodily Force,Takedown,Black,Male,20,Assaulted Officer                                                              ,4,Hawthorne
2020/01/10 23:16:35,Traffic Law Enforcement ,No,ASLT4   ,,Bodily Force,Punch,Black,Male,20,Assaulted Officer                                                              ,4,Hawthorne
2020/01/11 20:01:15,Tenant Trouble ,Yes,DISCON  ,,Bodily Force,Takedown,White,Male,39,Fled on Foot                                                                   ,1,Downtown West
2020/01/11 20:01:15,Tenant Trouble ,Yes,DISCON  ,,Bodily Force,Body Weight Pin,White,Male,39,Fled on Foot                                                                   ,1,Downtown West
2020/01/14 20:23:57,Officer Needs Help ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,16,Tensed                                                                         ,2,Holland
2020/01/14 20:23:57,Officer Needs Help ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,16,Tensed                                                                         ,2,Holland
2020/01/14 20:23:57,Officer Needs Help ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,20,Commission of a Crime                                                          ,2,Holland
2020/01/14 23:25:02,Traffic Law Enforcement ,No,TLE     ,,Bodily Force,Body Weight Pin,NA,Male,18,Verbal Non-Compliance                                                          ,3,Bancroft
2020/01/14 23:25:02,Traffic Law Enforcement ,No,TLE     ,,Bodily Force,Takedown,NA,Male,18,Verbal Non-Compliance                                                          ,3,Bancroft
2020/01/14 23:25:02,Traffic Law Enforcement ,No,TLE     ,,Bodily Force,Takedown,NA,Male,18,Other                                                                          ,3,Bancroft
2020/01/15 10:40:04,Fight ,No,FORCE   ,,Bodily Force,Takedown,Black,Male,18,Commission of a Crime                                                          ,5,Tangletown
2020/01/15 10:40:04,Fight ,No,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,18,Commission of a Crime                                                          ,5,Tangletown
2020/01/15 13:53:18,Traffic Law Enforcement ,No,WT      ,,Bodily Force,Body Weight Pin,Black,Male,31,,3,Ventura Village
2020/01/15 13:53:18,Traffic Law Enforcement ,No,WT      ,,Bodily Force,Takedown,Black,Male,31,,3,Ventura Village
2020/01/15 13:53:18,Traffic Law Enforcement ,No,WT      ,,Bodily Force,Body Weight Pin,Black,Male,31,Verbal Non-Compliance                                                          ,3,Ventura Village
2020/01/15 18:48:04,Unwanted Person ,Yes,DISCON  ,,Bodily Force,Takedown,White,Male,51,Tensed                                                                         ,2,Como
2020/01/15 18:48:04,Unwanted Person ,Yes,DISCON  ,,Bodily Force,Body Weight Pin,White,Male,51,Other                                                                          ,2,Como
2020/01/15 18:48:04,Unwanted Person ,Yes,DISCON  ,,Bodily Force,Body Weight Pin,White,Male,51,Tensed                                                                         ,2,Como
2020/01/16 11:35:16,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Takedown,Black,Male,19,Tensed                                                                         ,4,Hawthorne
2020/01/16 11:35:16,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,19,Commission of a Crime                                                          ,4,Hawthorne
2020/01/16 11:35:16,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,19,,4,Hawthorne
2020/01/16 11:35:16,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Push Away,Black,Male,19,Tensed                                                                         ,4,Hawthorne
2020/01/16 11:35:16,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,19,Tensed                                                                         ,4,Hawthorne
2020/01/16 13:55:16,Disturbance ,No,ASLT5   ,,Bodily Force,Takedown,Black,Female,14,Other                                                                          ,4,Near - North
2020/01/16 19:52:04,Emotionally Disturb Person ,No,CIC     ,,Bodily Force,Takedown,White,Female,59,Other                                                                          ,3,Midtown Phillips
2020/01/16 19:52:04,Emotionally Disturb Person ,No,CIC     ,,Bodily Force,Body Weight Pin,White,Female,59,Other                                                                          ,3,Midtown Phillips
